Frame,Time_Sec,X,Y,Mode,Area,Circularity
930,31.000000000000007,768,554,TRACKING,28.0,0.6473589826355701
933,31.1,768,552,TRACKING,50.0,0.7743527505641299
936,31.199999999999996,768,552,TRACKING,46.0,0.803114141847837
939,31.300000000000004,768,550,TRACKING,44.0,0.8399544390775812
942,31.400000000000006,768,550,TRACKING,34.0,0.8198545354117052
945,31.500000000000007,768,550,TRACKING,48.0,0.7693696294505615
948,31.6,768,552,TRACKING,28.0,0.75020015882688
951,31.699999999999996,768,552,TRACKING,44.0,0.8399544390775812
954,31.800000000000004,766,552,TRACKING,62.0,0.8575382908489098
957,31.900000000000006,766,554,TRACKING,48.0,0.5548791285324387
960,32.00000000000001,764,554,TRACKING,48.0,0.5548791285324387
963,32.1,764,554,TRACKING,44.0,0.5086392011547355
966,32.199999999999996,764,554,TRACKING,46.0,0.4958911247271432
969,32.300000000000004,764,554,TRACKING,50.0,0.5390120920947209
972,32.400000000000006,764,552,TRACKING,52.0,0.7785730264869144
975,32.50000000000001,764,552,TRACKING,40.0,0.924798546622243
978,32.6,764,550,TRACKING,32.0,0.7398388372977944
981,32.699999999999996,764,552,TRACKING,34.0,0.8714646546573354
984,32.800000000000004,764,550,TRACKING,30.0,0.7689394011682371
987,32.900000000000006,762,552,TRACKING,36.0,0.8323186919600187
990,33.00000000000001,762,552,TRACKING,22.0,0.7798381254407766
993,33.1,762,552,TRACKING,20.0,0.8061450660379307
996,33.199999999999996,762,552,TRACKING,26.0,0.6269475859030686
999,33.300000000000004,760,554,TRACKING,32.0,0.8573716100878629
1002,33.400000000000006,760,554,TRACKING,42.0,0.8803370121606843
1005,33.50000000000001,760,554,TRACKING,44.0,0.8399544390775812
1008,33.6,758,554,TRACKING,44.0,0.8399544390775812
1011,33.699999999999996,758,552,TRACKING,68.0,0.7860787654209549
1014,33.800000000000004,758,552,TRACKING,72.0,0.8323186927986582
1017,33.900000000000006,758,552,TRACKING,68.0,0.7860787654209549
1020,34.00000000000001,758,552,TRACKING,48.0,0.8085181381420813
1023,34.1,758,548,TRACKING,76.0,0.8785586201763614
1026,34.199999999999996,756,550,TRACKING,66.0,0.7859239759138743
1029,34.300000000000004,756,552,TRACKING,68.0,0.8714646463829057
1032,34.400000000000006,756,554,TRACKING,58.0,0.8022132398263994
1035,34.50000000000001,756,554,TRACKING,50.0,0.7743527505641299
1038,34.6,756,554,TRACKING,40.0,0.924798546622243
1041,34.699999999999996,754,556,TRACKING,34.0,0.7126537717491253
1044,34.800000000000004,754,554,TRACKING,42.0,0.7332781295132424
1047,34.900000000000006,754,554,TRACKING,52.0,0.8758946496539215
1050,35.00000000000001,754,552,TRACKING,66.0,0.91286334187142
1053,35.1,754,552,TRACKING,52.0,0.7429559153356595
1056,35.199999999999996,754,550,TRACKING,52.0,0.7785730264869144
1059,35.300000000000004,754,550,TRACKING,46.0,0.8458348538463679
1062,35.400000000000006,754,550,TRACKING,52.0,0.8758946496539215
1065,35.50000000000001,754,550,TRACKING,50.0,0.9193857107025736
1068,35.6,752,552,TRACKING,54.0,0.8781032888825037
1071,35.699999999999996,752,550,TRACKING,54.0,0.8363009706092605
1074,35.800000000000004,752,552,TRACKING,54.0,0.8363009706092605
1077,35.900000000000006,752,552,TRACKING,44.0,0.7411416266302412
1080,36.00000000000001,750,556,TRACKING,20.0,0.8061450660379307
1083,36.1,752,554,TRACKING,56.0,0.9432711611657616
1086,36.199999999999996,750,554,TRACKING,32.0,0.8573716100878629
1089,36.300000000000004,750,554,TRACKING,24.0,0.7539822368615503
1092,36.400000000000006,750,552,TRACKING,34.0,0.8198545354117052
1095,36.50000000000001,750,552,TRACKING,38.0,0.698733140133956
1098,36.6,750,550,TRACKING,26.0,0.7785730219145969
1101,36.699999999999996,750,550,TRACKING,44.0,0.8399544390775812
1104,36.800000000000004,750,550,TRACKING,34.0,0.7126537717491253
1107,36.900000000000006,748,552,TRACKING,32.0,0.8573716100878629
1110,37.00000000000001,748,552,TRACKING,24.0,0.7539822368615503
1113,37.1,748,554,TRACKING,26.0,0.7785730219145969
1116,37.199999999999996,748,552,TRACKING,32.0,0.8573716100878629
1119,37.300000000000004,746,556,TRACKING,16.0,0.6449160528303446
1122,37.400000000000006,748,552,TRACKING,32.0,0.8573716100878629
1125,37.50000000000001,748,554,TRACKING,42.0,0.7722839969901619
1128,37.6,748,552,TRACKING,42.0,0.8803370121606843
