Frame,Time_Sec,X,Y,Mode,Area,Circularity
1191,45.733333333333334,740,554,TRACKING,56.0,0.9432711611657616
1194,45.833333333333336,738,554,TRACKING,46.0,0.803114141847837
1197,45.93333333333334,740,554,TRACKING,44.0,0.8399544390775812
1200,46.03333333333334,738,552,TRACKING,54.0,0.8363009706092605
1203,46.13333333333333,738,552,TRACKING,50.0,0.9193857107025737
1206,46.233333333333334,738,552,TRACKING,46.0,0.8458348538463679
1209,46.333333333333336,738,550,TRACKING,26.0,0.7785730219145969
1212,46.43333333333334,738,550,TRACKING,46.0,0.8458348538463679
1215,46.53333333333334,738,550,TRACKING,24.0,0.7539822368615503
1218,46.63333333333333,738,550,TRACKING,28.0,0.75020015882688
1221,46.733333333333334,738,550,TRACKING,36.0,0.7853981633974483
1224,46.833333333333336,738,552,TRACKING,48.0,0.8085181381420813
1227,46.93333333333334,738,552,TRACKING,46.0,0.8458348538463679
1230,47.03333333333334,736,552,TRACKING,28.0,0.9432711667053002
1233,47.13333333333333,736,552,TRACKING,30.0,0.7689394011682371
1236,47.233333333333334,736,552,TRACKING,30.0,0.7689394011682371
1239,47.333333333333336,736,554,TRACKING,6.0,0.6430287075658971
1242,47.43333333333334,736,552,TRACKING,32.0,0.7398388372977944
1245,47.53333333333334,736,554,TRACKING,16.0,0.7853981633974483
1248,47.63333333333333,736,552,TRACKING,28.0,0.75020015882688
1251,47.733333333333334,736,550,TRACKING,38.0,0.7964953919549048
1254,47.833333333333336,734,548,TRACKING,52.0,0.8758946496539215
1257,47.93333333333334,734,550,TRACKING,34.0,0.8198545354117052
